id,y_true,y_pred,is_target
Al2RuPt_agm002634661,0.0,-0.0017054081,False
C2ScCr_agm002202008,4.15,0.07745314,False
Ti3Ga2In_agm003435792,0.029,0.12076378,False
ZnZr3_agm002194062,2.184,3.5254579,False
Be3Ni_agm001828364,5.687,0.3219006,True
TiCrRe2_agm001116742,2.677,9.792688,False
ScZr_agm003273189,9.628,6.796283,True
Mg3Rh_agm003184916,0.0,0.003108263,False
AlCo2Zn_agm002134565,0.0,-0.0015292168,False
ZrNbTc2_agm001233904,0.093,0.06217408,False
CuPd2W_agm001130102,0.03,0.0045268536,False
TiIn2Hf_agm001228884,0.028,0.08369827,False
HScSn_agm001277063,0.318,0.84586084,False
TiRh2Pd_agm002358290,0.216,0.109521866,False
NGeLa3_agm002224121,3.43,3.6438112,False
RhPt_agm003187452,0.705,0.7435752,False
Be2TiHf_agm002645427,0.002,0.24311376,False
RuRe_agm002236349,2.949,2.9651716,False
Li2NCoPd_agm001617163,0.0,0.38683248,False
V4NbTa_agm001186663,4.444,5.5098295,False
ScCoTcHf_agm001389691,0.001,-0.0018391609,False
H3LiCo_agm001105228,2.924,0.20915413,False
NOZr6_agm003762628,0.854,2.0036016,False
Ti3Fe2Zn_agm002358353,0.516,0.05252242,False
Mn2Ga_agm002221770,0.715,0.58793426,False
GaMoHf2_agm001206283,0.695,0.7677258,False
Ti2Zr_agm001850187,15.963,17.042452,True
LiNiZnPt_agm001299024,0.0,0.0042188168,False
Al2ZrPd_agm001148699,0.052,0.093536615,False
Al5ScCo_agm002134281,0.0,0.05795455,False
HLiPd2Ag_agm001610662,0.843,0.28614855,False
Nb2MoW_agm001146194,0.197,0.21487379,False
LiMgRuSn_agm002158098,0.064,0.60370314,False
Ti2ReOs_agm003186748,0.129,0.13957977,False
Ru2InHf_agm001121781,0.01,0.00197649,False
TiVFeTc_agm001295055,0.001,0.042628765,False
HCa3In_agm002491070,0.177,0.04441881,False
NInLa3_agm002538822,0.487,1.069555,False
BeSc3Ni2_agm003437809,0.418,0.3421731,False
Be4RuW_agm003204401,3.938,3.4474425,False
NiGe2_agm002168141,0.598,0.9465225,False
Co2ZnHf_agm002369928,0.0,0.04266262,False
NAlSc2Ti_agm001611013,0.237,0.26660156,False
TiZnZr2_agm001115834,7.721,7.475915,True
H2FeZr2_agm002923739,0.157,0.9573809,False
ZnGaRh2_agm001232476,0.0,0.00055098534,False
P2ZrLa_agm003192617,0.097,0.3234625,False
Cu2ZrCd_agm002668006,0.008,0.004888296,False
NiZrPt2_agm002348185,0.001,0.0018830299,False
TiGeTcOs_agm001284131,0.022,0.33613682,False
MoTa2_agm001907165,2.101,2.4936626,False
NSc3Sn_agm002164867,0.456,0.28103065,False
CCl2Nb2_agm002139896,2.58,0.18587852,False
LiAlNi2_agm002342286,0.0,0.0029394627,False
Ru3Rh_agm003190856,2.588,8.355878,False
BeAlPdPt_agm001302628,4.362,2.0886831,False
AlZn2Nb_agm001197986,0.0,-0.002724409,False
S2SrY_agm003615699,0.066,0.20735765,False
Al4Ti2Lu_agm002249071,1.21,0.84582174,False
Si2Ca_agm003200944,1.982,0.52907324,False
BeSiY_agm002138793,0.037,0.05506611,False
LiP2Co2Y_agm002342721,0.131,1.9383979,False
V4ZrTa_agm001186810,12.43,10.703204,True
Ti2GaMo_agm001228166,0.759,1.0249174,False
AlRh_agm001191742,0.0,0.019861698,False
Be4TaW_agm003204403,0.767,1.2941115,False
MgRh3_agm002161114,0.127,0.31754136,False
TcRhPt2_agm003165895,0.92,4.030424,False
NiMo2Ru_agm003183202,2.105,2.2606015,False
ScCuZrRu_agm001309233,0.987,1.3870631,False
LiGaZrRh_agm001361195,3.588,2.4677105,False
Ti3Tl_agm003161838,1.152,1.6238953,False
HRh3Hf_agm002492930,0.003,0.32568955,False
VOs3_agm001281070,11.475,12.218146,True
Sc2NiZn_agm003192844,0.584,1.069182,False
BCaCo_agm003606783,0.0,1.885505,False
HRu2TaOs_agm001626846,6.457,7.4342794,True
ScZnY_agm003160214,2.225,2.1123784,False
P2Ni2Nb_agm002232412,0.592,0.6360111,False
CMgNi2Ru_agm001615741,0.077,0.039021254,False
MgZrAu2_agm002344168,1.682,1.3866974,False
MgTiCo2_agm001116596,0.0,0.10703182,False
AlCu6Ga_agm003765837,0.001,0.0011811256,False
Sc2RhOs_agm003192861,0.003,0.017877817,False
RuW2Os_agm003996031,8.019,6.9627256,True
V2TcW_agm001146303,0.039,0.6876575,False
CCl2Ti2_agm002139904,0.0,0.34313726,False
Al2ZnHf_agm003187062,0.0,0.005530119,False
CScY2Pb_agm001616728,0.002,-0.0039064884,False
ScGaZr2_agm001223629,4.032,3.4588718,False
Ti3NiTc2_agm003435777,0.858,1.540572,False
NTi2_agm003201811,0.26,0.11240792,False
NbTcTaW_agm001391032,0.007,0.0049841404,False
BCNiY_agm002257193,0.0,1.4189906,False
NTi3Cd_agm002536857,0.15,0.28704596,False
V3Mn2Tc_agm003439645,0.258,0.25588846,False
HfTaRe2_agm001208659,0.004,0.00681448,False
Be2Pd_agm001631127,2.165,3.4198155,False
LiNiCuGe_agm001285905,0.089,0.35851574,False
Zr2Hf_agm002247143,3.011,7.484353,False
LiMg2_agm002218944,0.005,0.0006239414,False
V2MnRu_agm001229775,7.755,2.9196558,True
LiP2ScCo2_agm002342808,0.372,2.4659743,False
NbTa2Re_agm001217080,0.835,0.9631039,False
BeCY_agm001413464,2.727,2.0503118,False
NScGaY2_agm001613634,0.066,0.21208024,False
Ti2ZnSn_agm002322217,0.024,0.44967103,False
P2Cu2YCs_agm002305016,0.0,0.0061945915,False
BYRuRh2_agm001620162,0.065,0.014299631,False
C2TiLu_agm002258255,0.024,0.24261403,False
TaW3_agm003187377,0.0,0.0039610863,False
Ni5Nb_agm002377783,0.005,0.041038513,False
GaGeRu2_agm001113410,1.682,1.5274448,False
TiZrTcOs_agm001294991,0.132,0.08018255,False
CaGa2Y_agm001123250,1.272,1.1406708,False
S4CrCo3_agm002311260,2.267,0.55350006,False
Zr3Bi_agm001829454,7.374,3.1626022,True
CaCuZn_agm003160776,0.083,0.33396196,False
TiNiGa2_agm001115620,0.064,0.44360113,False
NaP2Co2_agm002225188,0.002,0.028437376,False
MgNi2Hf_agm002160887,0.061,0.014930248,False
MoTcRuIr_agm005213133,7.546,6.337763,True
Li2MgSn_agm002691155,0.585,0.7837293,False
Al2NbRh_agm001149808,0.015,0.022192478,False
Ti2ZrRh_agm001116650,4.64,3.4380074,False
Al3Zn_agm002134137,1.63,1.5487144,False
AlCo2Zn_agm003191164,0.0,-0.0028350353,False
MgAlAg2_agm002699835,0.029,-0.00051903725,False
Ni4PdW_agm001181854,0.005,0.09608722,False
Al3FeLa_agm002392522,0.0,0.012130737,False
Tc2RhW_agm003184400,6.332,6.1287155,True
CCr2Ga_agm003263114,1.343,0.30815363,False
RuHfTaOs_agm005182286,6.924,9.945715,True
TiZrTc2_agm002191542,1.638,1.6701818,False
Al2Ca_agm003272580,0.476,2.2609284,False
OFZr_agm002176507,2.726,10.3629675,False
MgAl2Sc3_agm003438873,0.034,0.00026011467,False
Ga2RuPd_agm001205520,0.11,0.0015194416,False
C3NZr4_agm003264046,0.147,1.5144469,False
SiScRh2_agm002356074,0.574,0.7817615,False
Nb3Mo2Tc_agm003439304,0.173,0.23114252,False
NiZr5_agm003198388,8.513,7.268297,True
ScLu3_agm001190695,1.739,1.9884183,False
Cu4HfPt_agm001173895,0.041,0.011875153,False
AlRh2Cd_agm003269512,0.0,-0.0036551952,False
Be2ZnPt3_agm003436094,0.001,0.06180334,False
TcRuRe2_agm003184283,11.453,11.662091,True
Mo2WRe_agm003185890,9.362,9.883828,True
ScRu2Lu_agm001121443,0.891,0.8511698,False
ScRh3_agm001830399,1.319,0.9677613,False
Mn4RuW_agm003195950,4.334,4.7564745,False
VCuNb2_agm001130242,8.494,5.950185,True
Rh6PdOs_agm003774975,0.684,0.5036719,False
HMo2TcIr_agm001614760,8.964,9.069771,True
LiTiRh2_agm001212698,0.054,-0.009018183,False
Ti2ZnMo_agm002190708,2.16,0.70975614,False
Ti2MoRh_agm001116538,1.348,1.6159387,False
Ga2RuPt_agm001118456,0.83,0.6449847,False
Tc2RhOs_agm004274320,11.428,7.8637714,True
TiMn2W_agm001116152,0.0,0.027873516,False
Ti2MoRe_agm001228278,9.882,9.258382,True
AlZn_agm003162417,1.283,1.7271234,False
P2ScNi2_agm002177961,0.009,0.03242922,False
Cr4MoRe_agm003199659,24.831,25.665548,True
HOTi6_agm003762242,7.184,2.992148,True
NbTa3_agm001828806,11.555,10.912982,True
S2Ni_agm002181857,0.847,0.8378,False
BCNiZr_agm002137577,2.822,3.6928153,False
Be4CuPt_agm003204384,0.049,0.26428103,False
Ti2ZrTc_agm001116899,8.465,9.191223,True
S2KHf_agm002236680,5.34,7.17373,True
Al6CaCu_agm002249334,0.021,0.0024938583,False
Sc2ZrLa_agm003182041,9.087,8.493334,True
YOs2_agm002192662,9.654,10.444044,True
VMoRuTa_agm001312777,0.071,0.006718874,False
Ti2TaHg_agm001116248,4.829,3.976937,False
ScRu2W_agm002184792,8.26,3.0102935,True
CSc3Bi_agm002437168,0.518,0.01653552,False
LiTiZn6_agm003771449,0.472,0.023451805,False
Zn4NbMo_agm001187900,0.138,0.007148266,False
Al2SiMn_agm002367842,0.246,0.00065660477,False
ScNiRuIn_agm001309934,0.0,0.0016095638,False
Zr2TlS_agm005113979,0.722,0.18843865,False
F6ZnBi_agm003264004,5.783,15.73729,True
V3Rh_agm003264088,2.866,2.9635997,False
Nb2Ta_agm001850801,12.799,13.124603,True
TiTcTaOs_agm001294136,0.0,-0.00057673454,False
Cr4RuOs_agm003204437,6.142,6.9237375,True
TiZrMo_agm001259754,12.442,11.673748,True
TaOs3_agm003165475,7.706,7.7356005,True
Mn2NbTa_agm001215174,0.0,0.019921541,False
AlNi6Nb_agm003771986,0.0,0.34478617,False
Ti5Ru_agm003299288,15.396,11.457527,True
AlGa2Zr_agm003624524,0.029,0.07964444,False
LiMgAlY_agm001319345,0.038,0.040652037,False
CNiY2Hg_agm001613913,2.405,0.90765345,False
GeRh3_agm002152653,0.839,0.8270315,False
V4MoHf_agm001186620,6.872,6.9157476,True
ScZr3_agm003187565,11.829,12.5525055,True
MgScCd2_agm002697399,0.0,-0.0011720657,False
Al2FePd_agm001148750,0.0,-0.0022747517,False
TaOs3_agm002189792,8.242,8.217201,True
MgRu2Sn_agm002161146,0.163,0.0023758411,False
ScTiRh2_agm001224230,3.321,2.3476317,False
VMoTaW_agm001391044,0.273,0.24479032,False
LiScGaRh_agm001361027,2.909,1.3449526,False
HCa_agm002075375,0.0,0.007819176,False
HAlCuRh2_agm001610930,1.013,1.850179,False
V3Cr2Ga_agm003430164,1.848,3.4498758,False
TiVW2_agm001116166,6.666,6.678525,True
Zn2GaTa_agm001231824,0.0,0.008299112,False
BeTiCo2_agm001116412,0.0,0.36702442,False
AlCoGaRu_agm001310548,0.0,0.0026013851,False
Mg2RhAu_agm003189795,0.0,0.01153183,False
AlTiHf2_agm001197839,1.477,1.5417244,False
ZnRu2Ta_agm002752536,0.335,0.272974,False
BSHf2_agm005110774,0.956,0.022845507,False
MgTaOs2_agm002696930,0.135,0.0039389133,False
NbPd_agm002166839,2.071,1.8809217,False
HCr2NiMo_agm001647430,5.618,5.047518,True
Sc7Zr_agm003262069,4.536,2.1729236,False
NbTc_agm002166948,0.012,0.11353707,False
ScNbW4_agm001184471,0.006,2.1041903,False
TiCoZnRh_agm001293104,0.0,0.26959252,False
NMgZr3_agm002541286,0.476,2.684881,False
TiVTaOs_agm001294137,0.484,0.8978975,False
TiPdIn_agm003599810,3.259,3.395747,False
CAlVCr_agm003260621,0.018,0.071359396,False
VPt_agm002030090,1.199,1.1251036,False
SiRu2Re_agm003184274,3.764,5.9066467,False
CTa2_agm003161289,0.005,0.17277527,False
B2Mo_agm003201487,0.732,1.0486135,False
CTi2In_agm005103698,0.0,9.536743e-06,False
GaZrIn2_agm002276057,0.001,0.282346,False
HAsNb_agm001277201,1.24,0.8779676,False
HCCr2_agm001945399,2.215,0.50777507,False
Rh5Os_agm003198402,1.239,1.4141321,False
VMo_agm001191716,0.74,1.0929546,False
AlGa2Lu_agm001196997,0.55,0.5431603,False
TiMn2W_agm001228941,0.001,0.0058186054,False
ScYRh2_agm003184358,0.0,-0.0034942627,False
LiMoRu2_agm002158170,2.254,2.6993537,False
TcRu3_agm003262911,3.375,1.8728273,False
Al2Ni3Ta_agm003437819,0.782,0.16019487,False
Li2SiAg_agm002156773,0.215,0.39783263,False
Nb2MoTa_agm001146426,4.258,5.1914353,False
VZnRh2_agm002749644,4.746,0.02488184,False
NMgY3_agm002536491,0.468,0.0037181377,False
HTi2ZrPb_agm001616797,6.889,7.6212893,True
P2ScY_agm003192881,0.0,0.0030636787,False
Nb3Au_agm001828555,5.709,8.190591,True
SiTcRu2_agm003184437,7.163,6.9916515,True
HTi2ZrTl_agm001619806,5.253,4.7916427,True
BeBCo2_agm001198786,0.0,0.0017659664,False
B2Ru3La_agm003195432,6.183,1.8166084,True
Ru2InHf_agm002236052,0.196,0.10356736,False
CTi2Sn_agm003263124,0.016,0.09379935,False
FeNb2_agm002150413,15.455,4.1010275,True
In2LaPb_agm003179893,0.601,1.0496833,False
TiVZnMo_agm005210114,2.442,3.6513743,False
ScZrRh2_agm003192956,1.805,2.004174,False
LiRu2W_agm002693697,1.221,0.41385412,False
Y2CdIn_agm002192453,0.002,0.053369522,False
HRh3Pt_agm001106116,1.44,0.6865506,False
BeSiRuOs_agm001304856,2.175,0.7899867,False
H2Rh2Cd_agm002924121,0.035,0.08649564,False
ScLa3_agm003164883,7.248,6.5246115,True
V3NbMo2_agm003416671,5.27,5.121986,True
PTi_agm002179095,0.424,0.002981186,False
Al5Ni2Zr_agm002251998,0.0,0.010534048,False
VRh7_agm002322993,0.985,0.7201458,False
ZrTcTaRe_agm001391692,0.037,0.016906023,False
AlTiCuRh_agm002327977,1.511,0.008104801,False
NCa3Ag_agm002164288,0.001,0.0065333843,False
ScZn2Tc_agm003184523,0.013,0.5018647,False
AlMnOs_agm003158776,0.059,0.021948338,False
Cr4ZrHf_agm001173575,0.232,0.21876574,False
N2ZrHf_agm005126916,0.0,13.393051,False
CCoZnY2_agm001620222,0.652,0.7300005,False
Ni2MoRh_agm003192789,0.469,0.87512016,False
MgRhSb_agm002161125,1.146,0.60527086,False
AlTi2Zr_agm001197829,3.987,3.6124563,False
Mo3Ta_agm002162895,0.026,0.045155525,False
MgAlPt2_agm003163695,0.0,0.0022451878,False
N2NaTc_agm002861776,26.439,23.973787,True
TaW3_agm003187378,0.002,0.003329277,False
LiCaCu2_agm003173246,0.0,0.13739657,False
TiNb2Tc_agm001116468,3.542,5.400866,False
TaW_agm003184794,0.259,0.023972511,False
Mo2TcW_agm003183404,6.632,12.121745,True
MgZnAu2_agm002699100,0.555,0.78903854,False
H2Ga2La_agm002279336,14.532,3.0386982,True
H3MgRh_agm003068169,5.975,1.0573761,True
H3AgPt_agm002491760,16.397,7.0976505,True
Cu2Ge2Lu_agm002145794,0.021,0.04757309,False
Ti2CoTc_agm002744209,0.0,0.06590009,False
BNi2_agm003283727,0.0,0.025749922,False
H2NRuLa_agm001662998,19.173,2.7697976,True
C2TiV_agm003185337,4.985,0.027347565,False
ScLa3_agm001280844,8.622,8.027691,True
V3MoTc2_agm003416676,0.585,0.21165943,False
Zn3Mo_agm001190564,0.0,0.062613964,False
Be4AlRu_agm003202331,1.409,1.2488967,False
Nb2MoHf_agm003624951,14.636,11.870271,True
Li5SiCd2_agm003479259,0.21,1.267666,False
LiAgCd2_agm002690569,0.049,0.095393896,False
BeTiNi2_agm001115638,2.742,1.5662329,False
Li2Ga_agm001850568,4.337,3.8470259,False
HN2LaRe_agm001665903,1.04,4.1028237,False
Al2Si2Y_agm003195146,0.012,0.12624693,False
O3Os_agm002171990,0.0,0.039311647,False
N2NaMn_agm002859914,18.565,24.57177,True
Al4CaY_agm003204344,0.381,0.16827416,False
LiBeCu2_agm003172559,0.094,0.0676918,False
Ti2MoPt_agm001228276,0.973,1.2617782,False
Ta2W_agm001850797,2.386,2.1869767,False
CMgTi2_agm002140173,0.034,0.020464659,False
Mg6ScY_agm003771544,0.196,-0.0034637451,False
N2Ca2Pt_agm002386447,0.002,0.022116184,False
Ti2TaAu_agm001115888,3.136,3.7523813,False
HNi2Zn_agm005112784,0.0,0.07037282,False
VNb2Tc_agm001230286,1.562,1.1812633,False
MoTa2Os_agm002703523,0.0,-0.000259161,False
Sc2YLa_agm003182029,4.585,5.12219,False
Sc2RuPd_agm001121416,0.0,0.009198904,False
RhRe3_agm002180796,2.036,4.850131,False
AlNi2Hf_agm002250864,1.85,0.75968754,False
NbRu2Pt_agm002377249,0.952,1.1012664,False
Ti2InHg_agm001116782,0.059,0.040204525,False
MgRh2Cd_agm003175080,0.028,0.009474754,False
CV2Ga_agm002140651,0.008,0.004665613,False
CoNiGaHf_agm002264431,1.418,0.09256935,False
LiCMgRh2_agm001647202,0.0,1.9380131,False
CSc2I_agm002330471,0.024,0.29903007,False
P2Ru2La_agm002939731,5.627,0.42615175,True
C2ScW_agm003636380,11.076,13.913743,True
H2Nb2Tc_agm002924690,6.948,4.7174225,True
LiTiIn2_agm001115973,0.177,0.06677842,False
CoInLa3_agm002454057,7.811,7.1943674,True
AlCuZr2_agm003168743,1.431,4.034664,False
Rh6PdPt_agm003771496,0.737,0.75950503,False
NCa3Hg_agm002540969,0.16,0.01606226,False
AsZrRh5_agm002368861,0.168,0.19172192,False
AlMoHf2_agm001150858,2.057,1.5134237,False
ScLa2_agm003158234,9.921,5.4289727,True
V3Mo_agm001415658,7.634,7.720831,True
N2NaMo_agm002861116,18.592,23.953617,True
Be4AlCu_agm003204338,0.026,0.15131497,False
ScRh2Hg_agm003192315,0.03,0.30720973,False
NbHfRe2_agm001216962,0.016,0.032122612,False
Mg2Sc3Ag_agm003437487,0.263,0.15499568,False
BeWPt2_agm003172781,0.099,0.92360115,False
H3SrRh_agm002486654,1.729,0.07189107,False
MgTaPt2_agm003192751,0.019,0.007886887,False
HRuTaOs2_agm001629468,5.888,6.131199,True
Be3Ni5_agm003290952,0.0,-0.004357338,False
GeRhHf_agm001258976,10.796,8.409476,True
CScTi2Ga_agm001613411,0.437,0.15139675,False
FeNbTcHf_agm001398033,0.0,0.0011794567,False
Ti2TcPt_agm001115053,1.717,2.4550304,False
HNiMo2W_agm001620120,4.193,4.364942,False
VGeNb_agm002192081,0.833,4.218844,False
Li2SiNi_agm002156790,0.19,0.29595065,False
HNTi6Sn2_agm004922310,5.892,8.82788,True
Ti6InPb_agm003771465,5.664,4.97932,True
TiMnTaOs_agm001294115,0.0,5.1498413e-05,False
Zr2RhOs_agm002194213,2.346,2.4978914,False
Zr5Ag_agm003203381,6.551,6.2594614,True
O6K2NbIr_agm004923346,0.0,0.010937691,False
Ti3Rh2Sn3_agm002190798,3.577,5.2260695,False
Sc3Zn2Ga_agm003434279,0.022,0.075317144,False
NbHfTa_agm001839729,12.138,10.784885,True
NAlCaY2_agm001611018,0.001,0.0037910938,False
TiZnPd2_agm002358308,0.0,0.7485577,False
TcW2Re_agm003184315,19.281,14.6024275,True
CMgCo2Ni_agm001625920,0.016,0.85250604,False
HNb2RuPt_agm001617419,3.623,5.388589,False
Ru2HfTa_agm002236040,5.204,7.0989637,True
Nb3Ru_agm003296207,0.137,1.1276292,False
MgNiZnZr_agm001356043,0.062,0.5583501,False
Mg6ScZr_agm003774845,0.058,0.020175934,False
H3SrPd_agm002493648,0.088,4.480629,False
MoHfTaRe_agm001391531,0.547,0.64004123,False
W_agm002030874,0.184,2.5612266,False
ZnRh2Cd_agm002193780,0.002,0.004310608,False
VNbMo_agm001272392,3.169,3.2019928,False
NbTaWRe_agm001391029,0.001,0.0019910336,False
Ti2TcRu_agm001115161,0.278,0.15704179,False
SiS3Y4_agm003562545,0.117,0.5495527,False
Al3SrPd_agm002367074,0.5,0.53506374,False
ScTiGe_agm002184889,0.256,0.60523295,False
AlNbTcRu_agm001313566,0.139,0.12888789,False
CdAu2Hg_agm003170239,0.13,0.0275383,False
LiAlGaPt_agm001299546,0.242,0.6275675,False
LiScRh2_agm002158965,0.0,0.009801149,False
LiY2Rh_agm002219437,0.101,0.046135426,False
Sc2ZnRh_agm003626596,0.182,0.48528266,False
NbMoTcRe_agm001397716,10.571,10.791444,True
ScNiZrTc_agm001357682,0.0,0.19077945,False
Sc2La_agm003158235,6.851,7.7822685,True
LiBePd2_agm001141980,0.0,0.6929693,False
NGaZr2_agm002164568,0.933,1.5593646,False
BC2Sc2_agm002200254,0.487,0.36056447,False
ScZnRhPt_agm001300060,0.0,0.0015079975,False
V4ZrW_agm001186817,5.648,5.9729548,True
Si2W_agm003272813,0.0,0.0033011436,False
Sc2YRu3_agm003436168,0.795,0.526739,False
NiRh6Re_agm003766743,0.91,0.99884677,False
CZr2_agm003161181,0.117,5.9127865,False
BeSiCoRu_agm001304857,0.0,-0.007087469,False
Si2SrAg2_agm002945386,0.013,0.2591164,False
TiPd3_agm002191293,0.0,0.014129162,False
Os_agm002232185,2.307,1.3272946,False
Mn4MoRu_agm003201120,5.27,5.2667294,True
Nb6OsAu_agm003260639,2.584,7.6609945,False
N2Sr_agm003160997,0.294,0.52907836,False
Mg2NiPt_agm002159751,0.0,-0.002193451,False
HY3Lu_agm001106374,1.909,1.644912,False
TiAsRh5_agm002358377,0.443,0.45338893,False
BeVPd2_agm001148036,0.821,1.5626345,False
AlScNiPd_agm001357544,0.412,1.0847783,False
CN3Zr4_agm003264047,6.338,11.76958,True
Cu2ZnPd_agm002146037,0.0,-0.0027821064,False
Zr2NbCd_agm001125785,7.636,8.6723385,True
TiZrHf_agm001259827,6.24,6.3640127,True
NTi2VAu_agm001611404,0.792,1.1080109,False
RhTaOs2_agm003192863,3.331,5.700403,False
BTi3In_agm002138131,0.105,0.27200603,False
HNbRu2Rh_agm001616453,0.393,0.7570473,False
VNbMoOs_agm001397726,0.233,0.009697199,False
AlNb6Mo_agm003768522,4.448,4.6559963,False
Ru2Lu_agm002180994,10.736,11.529962,True
LiYIn_agm003159647,1.617,0.055696726,False
W2OsPt_agm003192856,1.197,1.2189581,False
HAlZr2Hf_agm001610997,1.319,1.2934166,False
HZrRuRh2_agm001620496,0.944,0.76660585,False
ScVOs2_agm001098037,0.0,-0.002264738,False
Ti2MoSn_agm001115361,0.233,0.18428421,False
CTi3Zn_agm002432292,0.059,0.049117327,False
Ti3Ge_agm002190754,15.306,8.21357,True
LiAl3_agm003185361,2.384,0.7798705,False
CScNi2Ru_agm001618827,4.761,0.0015561581,False
HTiNb2Au_agm001611181,10.871,7.600916,True
OTi4_agm003298290,2.624,2.6036627,False
AlV6W_agm003768073,7.647,7.030298,True
CZr2Te_agm005114803,0.0,0.10627699,False
GaZr2Hg_agm001137510,0.849,0.3475876,False
Be4NbRe_agm001171195,0.069,1.076341,False
HTi2_agm003200011,6.851,9.11869,True
ScW2_agm002184923,0.626,0.8558639,False
Tc2TaW_agm003184672,5.557,5.9810686,True
OInLa3_agm002300303,0.374,0.8819635,False
Ti2CuOs_agm002190531,0.294,0.7082391,False
ScZr3_agm003187563,12.342,11.764059,True
NbW2_agm001851623,0.0,-0.00063443184,False
SiNiPt_agm002242127,0.0,0.027763844,False
MoWRe_agm003160457,12.081,9.63659,True
V2ReOs_agm002747584,4.196,2.7297988,False
H2V2Ta_agm002923650,0.012,0.24422765,False
NbTcWRe_agm001391125,7.03,6.4505305,True
Al3Ga_agm003161777,3.029,2.6912432,False
H2Li2Au_agm002153052,19.996,3.1929145,True
VNb2Re_agm001100404,0.292,0.32515764,False
F3AgCs_agm002149384,5.013,4.4531784,True
RuPt3_agm002181233,0.363,0.55727756,False
PNiLa_agm002233281,0.523,0.35764408,False
VMoPt2_agm003636454,2.508,0.93270254,False
VMoTc2_agm001150794,11.827,10.571993,True
Al4Nb2La_agm002327485,2.861,0.6936654,False
Ni2CuIn_agm002348025,0.0,0.0028510094,False
LiNbRh2_agm002695053,0.0,3.7222986,False
Al3Pd2Au_agm002367574,1.086,2.067965,False
TiTc2Ta_agm001229194,0.054,0.07692337,False
AlTi2Cd_agm001115304,0.018,0.14251852,False
Mo3Tc_agm003165327,13.959,17.271805,True
MgAl2_agm001851698,1.781,1.9298449,False
MgAlGa_agm001238619,0.155,1.3193281,False
Cu4RhHf_agm001174073,0.017,0.012660027,False
Mo3Re_agm003165292,12.35,10.380289,True
Al2TcAu_agm003186186,0.0,1.3739601,False
HRu_agm004467156,3.369,5.8530283,False
HLi2_agm002078715,2.033,3.0211964,False
ScTcW_agm003159956,0.008,1.4249095,False
LiOAlSc2_agm001611024,0.0,-0.00018191338,False
PRuPt_agm003161041,0.006,0.10977197,False
Cr4TaW_agm003199689,17.693,12.173273,True
Be4TiOs_agm001171337,0.0,0.23950124,False
ScPd2Pt_agm002381225,0.001,0.0032713413,False
NTi3Ag_agm002539266,0.207,0.6741886,False
Cu3Pt_agm003263519,0.0,0.0608747,False
MnTa2_agm001907166,0.001,0.31226444,False
Mo3Tc_agm003165326,10.437,15.417476,True
MgTi2Zr3_agm003435950,8.499,12.087962,True
VTa3_agm001416092,11.96,11.186148,True
Ti2ZnNb_agm001115809,9.331,9.566892,True
BeZnPd2_agm001138943,0.007,0.0029935837,False
O6WOs_agm003762559,0.0,0.03297043,False
BeMgPt2_agm003191640,0.0,0.0031604767,False
TiNbMo_agm001259719,8.055,8.6533375,True
Li3In2_agm003194519,0.066,0.39456177,False
HfTaRe2_agm001146543,0.002,0.0038220882,False
Sc2RhPd_agm001223104,0.007,0.007930279,False
TiFeTcTa_agm001294155,0.0,0.0060338974,False
Sc2ZnIn_agm002184111,0.0,0.0007586479,False
MgCuZnRh_agm001341858,0.015,0.017529726,False
LiN4NbHf2_agm004837208,8.54,9.026155,True
H3MgRh_agm002153282,11.02,1.1161897,True
ZnTaOs2_agm002752774,0.201,0.0022923946,False
CY3Bi_agm002434793,2.117,0.005906582,False
V2TaOs_agm003638095,0.006,0.08370876,False
LiAlNiRh_agm001356912,0.0,0.003600359,False
P2Ni2Zr_agm002177876,0.242,0.83236706,False
TiMn4W_agm001186294,17.373,17.122179,True
HLa4_agm003298297,8.013,6.765072,True
ZnPd2Ta_agm001138903,0.033,0.20441294,False
Zr_agm002194156,6.837,8.239004,True
RhTa2Pt_agm003186674,1.255,1.7862641,False
MgAlPd2_agm001148153,0.011,0.22090077,False
ZnRu2Ta_agm003186706,0.117,0.07963514,False
LiMgCaZn_agm001367242,1.383,0.14969158,False
NbMoTaW_agm001391026,0.236,0.22603416,False
Al2Pd3Cd_agm003436860,0.115,0.12185812,False
Ti3Fe2Ru_agm003435731,0.0,0.0071930885,False
MgSc2Y3_agm003436569,3.448,2.1856422,False
Ti2ZrTc3_agm003436026,2.349,2.493347,False
